GeneFamily,Sample,Value
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,22.903920393000003
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,41.4363154586
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,25.4049336718
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,30.4450888449
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,58.1039617962
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,30.0444410139
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,40.7140966519
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,24.2801156116
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.8224512013
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,20.5346898022
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,70.71711601
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,16.5784203692
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,33.275047236
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,26.9539374563
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,15.482817600999999
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,7.6329010522
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,15.0104159948
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,15.378671088299999
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,10.468597945199999
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,12.5633898855
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,16.296262964300002
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,19.948188901199998
UniRef90_A0A062X7X4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,33.8690637929
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,52.0535099815
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,43.312137946899995
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,56.0646904757
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,69.8707365376
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,59.686179018500006
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,43.62186015859999
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,20.5005399413
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,41.7104879786
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,88.18655205649999
UniRef90_A0A062X7Y0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,48.7321928112
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,17.615391808
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,60.8512322368
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,56.7052575309
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,41.728938636
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,49.3582998529
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,32.8359768579
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,32.448427080500004
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,75.51991602220001
UniRef90_A0A062X7Z2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,30.0457865121
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,46.492578110299995
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,23.919679881599997
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,36.5015710837
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,44.802654829
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,30.627666935100002
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,17.823558928900002
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,32.4680876381
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,32.6218757078
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,71.8422953895
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,22.321079538400003
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,39.645169323699996
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,18.1877790127
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,10.163908677
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,23.7346901619
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,18.6591544726
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,12.7877993002
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,15.649243567200001
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,15.3124116904
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,32.558533200300005
UniRef90_A0A062X802|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,32.3221678584
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,52.0487200651
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,57.3562218662
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,27.653581628
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,45.0119263233
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,53.97266262270001
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,71.7209931753
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,53.040180281000005
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,34.3968868901
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,28.1489576412
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,22.013525371700002
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,98.6386204673
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,14.248572248299999
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,31.613048551
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,22.7811102607
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,25.5032033377
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,15.839082971500002
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,17.752175128599998
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,18.3696573406
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,22.5907543569
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,23.0580539707
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,11.3414351667
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,23.145482668099998
UniRef90_A0A062X822|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,38.7461791321
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,56.25360922390001
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,59.242036356599996
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,76.1945141205
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,77.4099718183
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,31.1153472927
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,41.985589291
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,36.177802837899996
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,26.741010201799998
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,217.191170845
UniRef90_A0A062X828|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,25.1802323611
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,36.940078222800004
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,20.6767141619
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,8.8843733694
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,35.694724767800004
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,47.1544374975
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,52.5303125195
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,52.6440977868
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,48.6349803939
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,33.164584285100005
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,41.8183535955
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,90.7764789494
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,18.5358229966
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,27.123578694099997
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,24.7674764244
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,4.8858824387
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,17.8092114033
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,20.7955864024
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,30.4673125202
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,27.9191132432
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,21.6193851696
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,25.5445313923
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,12.5912999141
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,46.1818838421
UniRef90_A0A062X829|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.240072317
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,70.34345795029999
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,21.7682204948
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,47.4716897046
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,79.93875165520001
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,59.9491159678
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,59.7173193483
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,50.190930898000005
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,31.994597648800003
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,33.0040721735
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,124.4504541469
UniRef90_A0A062X835|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.6022155049
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,56.841942216999996
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,22.2997412104
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,28.834474078099998
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,71.6862940863
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,76.572211419
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,48.1905383371
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,46.176223558000004
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,50.2753593013
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,37.807890486999995
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,116.3241206537
UniRef90_A0A062X837|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,13.6340144445
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,53.0753118689
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,22.7627247006
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,26.5118354055
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,43.4654637942
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,33.759329755500005
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,28.2417490326
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,27.6585758806
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,16.0381663997
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,25.3776223938
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,59.3698115277
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,21.5442036669
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,42.358463822800005
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,24.3682352221
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,22.258840105300003
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,15.1333624278
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,40.339500970799996
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,31.4535931805
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,27.519551064699996
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,29.7728353836
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,12.412745921199999
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,53.158660099399995
UniRef90_A0A062X849|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,45.172973284499996
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,42.6633616409
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,126.4059858361
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,48.3558633255
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,115.9171730935
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,113.449025478
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,87.83438141190001
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,67.5078107443
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,29.8075855331
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,56.1715726917
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,201.0965205425
UniRef90_A0A062X853|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X876|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X876|g__Lactobacillus.s__Lactobacillus_animalis
