GeneFamily,Sample,Value,Condition
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,40.3979288879,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,126.24510901299999,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,37.1055098698,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,8.5408242653,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,7.7127622548,Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,9.3812411385,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,21.1075739918,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,8.556361224,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.5720374492,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,20.3099109992,No-Monarch
UniRef90_A0A062XBF6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,22.6280946113,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,63.492662789200004,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,8.102978885499999,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,30.693586768400003,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,54.2568029788,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,71.3552841304,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,49.2382941859,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,43.445341131999996,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,19.4396789571,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,45.248117973999996,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,104.5753759401,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,16.086891600599998,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,35.725950169499995,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,5.5449045857,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,11.397433082000001,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,10.829971940799998,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,14.1635076909,Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,13.549055981199999,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,10.5609171028,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,13.373191167,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.2815072006,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,25.4302543257,No-Monarch
UniRef90_A0A062XBG4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,26.0155101772,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,41.1146087021,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,16.861774613399998,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,26.5372340567,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,39.7443573153,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,19.6179183463,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,22.7492956368,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,16.8957908611,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,40.9364863373,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,53.4347830376,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,21.345307718,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,42.3951674002,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,21.2291375247,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,16.543789116,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,24.8820064832,Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,21.5558238475,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,20.4006351544,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,23.435784524899997,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,13.4197546177,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,42.9312882271,No-Monarch
UniRef90_A0A062XBH2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,21.6009065275,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,63.1679343465,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,31.3665622366,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,29.2331064294,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,61.4021805417,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,63.328702023599995,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,36.972519704,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,31.332674498400003,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,38.4035143554,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,27.2746719865,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,139.3956529848,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,11.2899294218,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,30.318437514299998,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,35.2736879473,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,14.7973825814,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,7.2778535882,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,9.901728352100001,Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,5.630119754500001,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,4.2215017544,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,16.2286046879,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.4589206296,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,23.9729375058,No-Monarch
UniRef90_A0A062XBH6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,12.3254603295,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,54.5972099779,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,39.4028861326,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,7.559226689299999,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,28.3042511027,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,26.2509328758,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,38.5373060393,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,37.309317274899996,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,27.252131744299998,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,25.856182882,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,28.6985971132,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,57.9351328384,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,17.449560091600002,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,33.3671862192,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,1.9753091237,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,13.848823120499999,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,13.344385654100002,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,11.8300821899,Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,3.9418813044,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,9.3761792017,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,19.7520693512,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,13.309421976400001,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,17.9434994981,No-Monarch
UniRef90_A0A062XBI2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,20.0005358311,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,47.872513423,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,20.8962984628,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,44.8301047454,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,76.7782123714,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,109.5616192825,Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,84.91108615659999,No-Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,74.9009229941,No-Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,19.9396687146,No-Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,24.758652583299998,No-Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,131.3502200081,No-Monarch
UniRef90_A0A062XBI3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,28.1636256268,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,70.1705942621,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,29.7091725006,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,74.34292421090001,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,93.7362984236,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,71.4564682574,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,73.4224461135,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,30.052640837,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,68.1767737899,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,179.8528407729,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,17.3734873071,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,30.4350151936,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,21.0097978843,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,7.962760995499999,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,13.322166386800001,Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,5.7596993574,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,5.8907019437,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,12.9330064964,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,11.128842309300001,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,17.3451517288,No-Monarch
UniRef90_A0A062XBI6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,55.1781599025,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,34.531463669299995,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,65.1418419108,Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,21.594466054899996,No-Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,21.3111830664,No-Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,60.997375214799995,No-Monarch
UniRef90_A0A062XBI8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,41.3064977353,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,57.404846669399994,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,37.2683588028,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,66.8353231983,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,72.02524804560001,Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,43.9677794634,No-Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,57.11048663890001,No-Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,35.020655355900004,No-Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,35.1919043848,No-Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,120.1464474725,No-Monarch
UniRef90_A0A062XBJ6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,18.8682775335,Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A062XBK2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,26.976716542800002,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,58.437651198299996,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,21.657763697600004,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,8.5752613202,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,46.1322085688,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,68.25292588069999,Monarch
