GeneFamily,Sample,Value
UniRef90_A0A062WZ55|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,37.8774197231
UniRef90_A0A062WZ55|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,39.1869451818
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,20.2268367217
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,38.2444706298
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,30.0246300456
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,17.1948277636
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,17.0951288416
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,50.7380146793
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,80.52873743229999
UniRef90_A0A062WZ67|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.4018942465
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,58.6078754309
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,42.4460371809
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,60.181521826099996
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,76.3815983996
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,61.7283930124
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,41.0568835178
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,23.824452536
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,22.908415815300003
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,141.1080646225
UniRef90_A0A062WZ75|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,57.77116679
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,23.7111907548
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,52.263585397700005
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,62.070834815299996
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,44.695193799799995
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,45.9092609887
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,40.176262438
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,110.87170697209999
UniRef90_A0A062WZ81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,35.8340639124
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,43.9655890409
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,17.406902274500002
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,24.2832344298
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,28.7218331592
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,22.817811112199998
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,8.355415880499999
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,25.929442940999998
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,25.8969253984
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,41.358227914000004
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,24.530747008800002
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,38.0974591461
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,33.480222648099996
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,54.9964488594
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,69.5720636486
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,32.5558961964
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,33.6097544691
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,24.4483346185
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,15.7942025702
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,98.1382728839
UniRef90_A0A062WZ89|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,37.2006576754
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,64.5734541917
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,5.6639566396
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,30.9653028898
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,52.8935241551
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,49.010390077
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,24.8280684178
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,37.6519373027
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,32.1938058668
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,41.1334595496
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,139.1430306553
UniRef90_A0A062WZA0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,19.6311652991
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,59.769434918
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,20.7722883358
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,5.6676502235
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,16.8656850705
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,50.7286435579
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,54.431876309799996
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,78.175263227
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,49.6580468583
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,32.0260711537
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,44.1596340966
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,114.11316849200001
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,16.6668817877
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,28.5885659853
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,12.688295196099999
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,11.8409831686
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,9.5512291117
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,22.4099981647
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,15.1844219655
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,16.0477602992
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,14.9146546405
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,7.4729605999
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,38.0121212327
UniRef90_A0A062WZA5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,37.6700439483
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,79.116241363
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,44.7386869769
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,36.254040857199996
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,107.09884459989999
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,75.0308288732
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,76.0895187518
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,76.0152087342
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,37.3403994471
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,53.2922380216
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,134.7411341531
UniRef90_A0A062WZF8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.5962399386
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,48.7162692784
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,41.1482645392
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,66.9220209004
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,83.2358751779
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,58.639562446199996
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,72.098864561
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,36.538010967
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,59.649213134300005
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,107.36622488280001
UniRef90_A0A062WZG2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,47.3295315601
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,21.014301778900002
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,33.180595120300005
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,30.9591494385
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,28.0182425005
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,24.8378923938
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,21.029936844
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,27.2997439975
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,69.4287570561
UniRef90_A0A062WZG8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,32.0083211612
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,64.4099668221
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,26.9773971192
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,13.1615902978
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,37.7294258801
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,109.840765678
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,98.9400603934
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,71.11786321689999
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,55.439251290600005
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,39.3698474335
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,32.1289537169
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,156.3774372634
UniRef90_A0A062WZH6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,49.8763823323
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,61.0317245497
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,27.1731268206
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,85.29195595600001
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,112.2401012398
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,69.7079923456
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,78.1426556972
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,25.872141021100003
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,52.7765303762
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,150.7115403011
UniRef90_A0A062WZI1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,14.9955913901
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,46.6202677936
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,34.4313145756
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,33.8474634391
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,36.9297462817
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,41.5375208155
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,26.3799490305
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,17.5763045495
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,34.767080451
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,64.9955206339
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,29.94704919
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,55.384960901199996
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,15.140437880699999
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,27.9700724905
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,32.8620734977
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,18.5581054183
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,19.0951060678
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,20.226833784100002
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,12.867574391600002
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,61.0062627792
UniRef90_A0A062WZR4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.6284760273
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,48.112497820600005
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,24.745282903200003
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,24.3787608212
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,66.1694171972
